"SiteID","SiteName","Latitude","Longitude","SpeciesID","SpeciesDesc","Kingdom","SpeciesType","PhenophaseID","PhenophaseCategory","PhenophaseDesc","Year","FirstYes","LastYes","NumLastNo","NumFirstNo","LastNo","FirstNo","TotDays"
27474,"Visitor Center Trail",29.784473,-90.114784,201,"common buttonbush","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,242,242,21,0,221,242,21
27474,"Visitor Center Trail",29.784473,-90.114784,201,"common buttonbush","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,59,103,4,13,55,116,61
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",482,"Leaves","Initial growth (forbs)",2018,86,103,5,13,81,116,35
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",500,"Flowers","Flowers or flower buds",2018,242,242,21,0,221,242,21
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",501,"Flowers","Open flowers",2018,284,284,28,0,256,284,28
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,53,246,7,10,46,256,210
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,53,323,7,4,46,327,281
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,53,256,7,28,46,284,238
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,256,256,14,0,242,256,14
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,135,242,14,4,121,246,125
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,159,256,24,28,135,284,149
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,284,284,28,0,256,284,28
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,55,121,2,14,53,135,82
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,53,256,7,28,46,284,238
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,103,116,7,5,96,121,25
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",501,"Flowers","Open flowers",2018,53,116,7,5,46,121,75
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,284,284,28,0,256,284,28
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",516,"Fruits","Fruits",2018,135,135,14,0,121,135,14
27474,"Visitor Center Trail",29.784473,-90.114784,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,103,121,7,14,96,135,39
27474,"Visitor Center Trail",29.784473,-90.114784,804,"eastern baccharis","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,261,261,5,0,256,261,5
27474,"Visitor Center Trail",29.784473,-90.114784,804,"eastern baccharis","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,242,242,21,0,221,242,21
27474,"Visitor Center Trail",29.784473,-90.114784,804,"eastern baccharis","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,261,261,5,0,256,261,5
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,55,81,10,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,55,96,10,20,45,116,71
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,55,60,10,1,45,61,16
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,246,246,4,10,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,45,45,0,10,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,45,45,0,10,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,61,61,1,13,60,74,14
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,61,61,1,13,60,74,14
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,61,61,0,7,61,68,7
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,61,249,1,20,60,269,209
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,55,116,10,19,45,135,90
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,55,55,10,0,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,262,262,23.5,0,238.5,262,23.5
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,60,60,5,1,55,61,6
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,60,60,5,1,55,61,6
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,45,45,0,10,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,60,151,5,18,55,169,114
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2018,169,242,8.5,4,160.5,246,85.5
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2018,135,256,19,26,116,282,166
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2018,246,246,4,10,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2018,60,81,15,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2018,55,55,10,0,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2018,74,74,14,7,60,81,21
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",491,"Seed cones","Recent cone or seed drop",2018,242,246,21,10,221,256,35
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2018,45,45,0,10,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",499,"Needles","Colored needles",2018,246,246,4,10,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2018,81,81,7,15,74,96,22
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,55,81,10,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2018,159,159,24,20,135,179,44
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2018,55,116,10,19,45,135,90
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2018,55,55,0,5,55,60,5
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,55,116,10,19,45,135,90
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,55,74,10,7,45,81,36
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2018,55,81,10,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2018,55,81,10,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2018,135,135,19,24,116,159,43
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,74,116,13,19,61,135,74
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,74,116,13,19,61,135,74
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,282,282,26,0,256,282,26
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,74,74,13,0,61,74,13
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,282,282,26,0,256,282,26
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,159,159,24,0,135,159,24
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,159,159,24,0,135,159,24
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,55,60,10,1,45,61,16
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,282,282,26,0,256,282,26
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,242,308,21,19,221,327,106
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,282,308,21,19,261,327,66
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,282,282,21,26,261,308,47
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,308,308,26,19,282,327,45
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,55,81,10,15,45,96,51
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,81,96,7,20,74,116,42
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,45,45,0,10,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,81,81,7,0,74,81,7
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,81,96,7,20,74,116,42
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,81,96,7,20,74,116,42
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,256,256,10,5,246,261,15
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,96,96,15,20,81,116,35
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,74,81,13,15,61,96,35
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,256,256,14,0,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,96,1,20,60,116,56
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,61,61,1,0,60,61,1
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,242,242,21,0,221,242,21
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,116,116,20,19,96,135,39
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,116,116,20,19,96,135,39
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,116,116,20,19,96,135,39
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,96,96,15,20,81,116,35
27475,"Palmetto Trail",29.783813,-90.117561,1045,"Chinese tallow","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,242,242,0,14,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,1045,"Chinese tallow","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,242,242,0,14,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,1045,"Chinese tallow","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,242,242,0,14,242,256,14
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,55,68,10,10,45,78,33
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,282,282,21,0,261,282,21
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,55,182,10,20.5,45,202.5,157.5
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,242,308,21,19,221,327,106
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,55,55,10,0,45,55,10
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,308,308,0,19,308,327,19
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,61,71,1,14,60,85,25
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,71,81,6,15,65,96,31
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,261,261,19,0,242,261,19
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,78,78,10,0,68,78,10
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,54,54,22,28,32,82,50
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,54,102,22,7,32,109,77
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,312,312,28,21,284,333,49
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,54,333,22,21,32,354,322
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,54,54,22,28,32,82,50
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,54,54,22,28,32,82,50
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,54,82,15,5,39,87,48
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,54,54,15,7,39,61,22
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,54,109,15,12,39,121,82
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,284,333,12,21,272,354,82
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,54,111,15,10,39,121,82
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,82,333,21,21,61,354,293
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,32,39,7,15,25,54,29
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,32,39,7,15,25,54,29
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,39,111,14,10,25,121,96
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,54,54,15,7,39,61,22
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,25,25,0,4,25,29,4
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,29,82,4,5,25,87,62
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,102,102,0,7,102,109,7
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,29,272,4,12,25,284,259
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,29,109,4,12,25,121,96
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,29,333,4,21,25,354,329
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,29,109,4,12,25,121,96
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2018,87,87,5,0,82,87,5
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2018,82,144,21,21,61,165,104
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2018,29,61,4,21,25,82,57
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2018,54,82,15,5,39,87,48
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2018,29,29,4,3,25,32,7
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2018,82,284,21,28,61,312,251
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2018,82,284,21,28,61,312,251
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",499,"Needles","Colored needles",2018,29,121,4,2,25,123,98
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2018,32,39,3,22,29,61,32
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,82,82,28,5,54,87,33
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2018,312,312,28,21,284,333,49
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2018,82,87,28,15,54,102,48
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2018,29,82,4,5,25,87,62
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,61,87,7,15,54,102,48
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",498,"Leaves","Colored leaves",2018,54,54,15,7,39,61,22
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,54,82,15,5,39,87,48
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2018,54,82,15,5,39,87,48
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2018,82,82,21,5,61,87,26
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2018,82,312,21,21,61,333,272
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,54,121,15,2,39,123,84
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,284,7,28,54,312,258
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,312,312,0,21,312,333,21
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,54,333,15,21,39,354,315
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,144,144,21,0,123,144,21
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,32,82,7,20,25,102,77
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,54,272,15,12,39,284,245
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",504,"Fruits","Recent fruit or seed drop",2018,312,312,28,0,284,312,28
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,39,123,7,21,32,144,112
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,29,333,4,21,25,354,329
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,61,144,7,21,54,165,111
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,61,333,7,21,54,354,300
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,61,165,7,21,54,186,132
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,61,165,7,21,54,186,132
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,333,333,0,21,333,354,21
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,29,333,4,21,25,354,329
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,82,111,21,10,61,121,60
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,82,123,21,21,61,144,83
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,284,312,12,21,272,333,61
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,82,333,21,21,61,354,293
